51083;17955;20605
57006;17187;17138
12349;16419;17136
3255;17955;17134
37181;16419;17128
30063;16419;17128
2591;17443;17132
27354;16419;17128
19819;17443;17132
306;16931;17130
32887;17187;17138
44233;17699;80
35707;16675;34224
12801;16931;17130
17465;17187;17138
30051;17187;34226
29039;17443;17140
59791;16931;3389
8154;16675;17128
38461;17699;17140
11133;16675;17128
51713;16931;17130
46638;17187;17138
18301;17443;17140
9265;16419;17136
5637;16419;17136
33719;16419;17136
3193;16675;17128
19819;17187;17138
59244;16675;17136
21722;17699;17140
58971;17187;17138
39233;17443;80
50042;17187;17130
57148;17955;17134
36563;17187;17138
30328;18211;445
16249;16931;17130
25546;17699;17132
33988;16419;445
51564;17699;443
54798;17955;17134
51201;17955;17142
10810;16675;17136
60244;16675;80
8349;17187;17138
35803;16931;33962
53330;16419;17128
306;16675;17136
9433;17443;9000
5492;17955;17134
45629;17699;17140
25546;16931;17138
62059;17187;17138
47165;17699;17140
44347;16419;17136
47677;17187;17138
19819;16675;17136
8037;17955;17134
42891;16419;5900
37181;17699;17132
32636;17699;17140
12801;17443;34220
17735;17187;17130
50543;16419;17136
61549;17955;17142
56607;17699;17140
54465;16931;17138
28783;16419;17136
39233;17699;80
4666;16419;17128
54588;17955;17134
42891;17699;5900
12330;16931;33962
16170;17699;17132
13150;16931;33970
8402;17699;17132
10653;17187;17130
1498;17443;17132
57957;17187;18183
5492;17699;17132
60268;16931;17138
47483;16675;33968
49836;17443;17140
11835;17443;17140
41561;16675;34224
3805;16931;17138
49314;17443;17132
63090;16675;17136
35918;16419;17128
14395;17955;22871
26195;17443;17132
13373;16931;17138
44605;17187;17130
15562;17955;43627
42420;17699;17140
15562;16419;33968
2095;17187;23
51083;17955;11180
15479;16931;17130
1596;17699;17132
17852;17699;34228
47677;17699;17140
51564;16675;443
18434;16675;445
25546;17443;17132
57565;17955;17134
54872;17443;33972
48960;17699;445
14805;16931;445
43295;17187;23
15737;17699;17140
49580;17955;33966
18033;18211;17134
11360;16675;33968
19422;17443;17132
63964;17955;17134
59601;16931;23
64840;17443;17132
14554;17443;17140
58016;18211;80
11331;17699;31041
60531;17699;17140
49705;16931;80
23006;17699;17132
18301;17699;17132
35450;17955;17142
5492;16931;17138
36865;16675;17136
56115;17955;17134
25955;17955;17134
5594;16675;17136
12143;17443;17132
12470;17955;17142
29355;17955;17142
47653;16675;17128
9336;17187;17138
953;16931;17130
572;17955;17134
52588;17187;17130
3805;17187;17130
24219;16675;41849
8025;16931;17130
51165;17955;17142
27866;17699;17132
31351;17955;17142
5492;17443;17140
49881;17955;17142
36059;17443;17132
4922;16675;17136
24026;17699;17140
13150;17699;17132
49006;17699;17132
60268;17955;17142
32887;17699;17140
56428;16419;17136
11813;16419;17128
60125;17187;17138
41021;17443;17132
33719;17955;17134
11363;17187;17138
52151;16931;17138
59224;17187;17138
21877;18211;17134
17852;17443;17140
6874;16931;17138
63346;16419;17128
50604;16675;17128
11196;16419;17128
17211;17955;17134
11331;17443;5984
19819;16931;17130
63676;16419;17128
36413;17187;17138
55922;16675;17128
14503;17187;17130
60752;17699;17140
35252;16931;17138
50265;17187;17130
21089;17443;17140
53470;16931;17130
16312;17187;443
18594;17955;17142
11291;17187;17138
49785;17443;17132
1596;17955;17142
3255;17187;17130
15562;17443;28154
10873;17955;42095
36571;17699;50167
9294;17187;17130
49705;17955;80
30074;16931;17138
21871;17443;17140
13947;17187;17130
27594;16675;17128
14650;17187;17138
36413;16675;17136
21722;17699;17132
22378;16931;17130
17852;17699;17140
63768;16675;445
58476;16931;17130
30826;17443;17140
18301;17187;17138
47987;16419;17136
24879;16675;50790
61553;17443;17132
59771;16419;17136
30410;17443;17140
8154;17187;17130
36563;16931;33962
12239;17187;23
33719;16931;17138
24538;17187;34218
29392;17443;17140
25443;16931;17138
18301;17443;17132
49335;17443;17140
54076;17955;17134
30410;17699;17132
59505;16419;17136
22378;16931;17138
46653;16419;17128
29895;16675;17128
8025;17187;17130
31351;16931;17138
8313;17443;17140
62059;17187;445
3802;17955;17134
29392;17699;17132
15418;16675;17128
48700;17443;33972
17859;16419;17136
4922;16675;17128
16492;17955;17142
12603;16675;17136
8154;16675;17136
34673;17187;17130
3546;16419;17136
29099;17443;17132
49116;16931;17138
58484;16675;33960
55354;17699;17132
50028;17187;81
24026;17699;17132
49531;16675;17136
8025;17187;17138
1498;16931;17130
47483;17187;17138
989;17955;17142
32887;16675;17128
24445;17443;17132
54635;16675;17136
61662;17187;17130
44510;17443;17132
157;16675;17136
27594;17187;17138
3802;17187;17138
41277;16419;17128
32636;16931;17130
19905;16419;17128
48923;17955;17142
22485;17699;17140
35703;17443;17132
46638;17443;17140
44233;16675;17128
26195;17699;17132
37495;16675;17128
1596;16931;34218
64840;16675;17136
35707;16931;33962
27021;17699;17140
24690;17187;17138
63292;17443;17140
65410;17187;17138
50637;17955;8080
32427;17699;17132
4922;17699;17132
60531;17443;17140
44093;17443;17140
34742;16419;33960
25567;17443;17140
29463;17955;17134
953;17187;33962
6618;17187;17130
50141;16931;33962
17002;17443;17132
18394;17699;17140
37949;17187;17138
12069;18211;8080
42676;17187;17130
2248;17955;17134
26195;16931;17138
35707;16931;17130
25443;17955;17134
12069;16419;80
22699;17955;17134
64108;16419;17136
6617;16931;17138
6499;17955;17134
35077;17955;17142
10076;17443;17132
2095;16675;23
8025;16931;17138
41423;17187;17138
64220;16931;3389
7319;17443;80
270;17443;17132
55732;17955;17142
25546;17955;17142
32887;16419;34224
16346;16675;17128
65142;16675;33960
30051;17187;17130
35901;16931;17138
54132;16419;17136
22969;17187;17130
14554;16675;17136
32887;17443;17140
9335;17699;17132
35252;17187;17138
54076;16931;17138
61549;16675;17136
27338;17699;17132
792;16675;17128
50594;17699;17132
27866;17443;17132
40206;17187;17138
57310;16931;17130
12069;17443;445
55922;16931;17130
26842;17443;17132
24219;17443;44097
10076;16931;17130
32887;16931;17138
23395;17699;23
60244;18211;80
8349;17443;17132
20151;17443;17140
65142;16675;17128
62488;16931;17130
14395;17443;46106
49786;16931;17138
29895;16419;17128
38523;16931;17130
35077;17699;17140
5059;17187;17130
17631;17955;3389
30063;17187;17138
52777;16419;445
25567;16675;17136
50141;16675;17136
18434;16419;5900
44603;17699;17132
2840;17187;17138
50764;17443;17140
54124;17699;17132
11331;17187;17130
30410;17955;17134
54955;17187;17138
63092;17955;17134
54635;16419;17128
20151;16675;17136
12330;16419;33968
24899;16419;445
48506;16419;17136
52345;16931;34226
21722;16675;17136
50764;16675;17128
7289;16675;17136
50764;17443;17132
10616;17955;17134
3255;16675;17128
20134;16675;3389
44468;17955;17134
5147;16931;17138
572;16675;17128
47483;17699;17132
12603;17187;65401
51083;16419;11098
32163;18211;17142
44233;17955;83
11269;17187;17130
54132;17955;17134
32887;16931;17130
56897;16675;445
54021;18211;17134
2120;17443;445
5059;16419;17136
50042;16419;17136
7319;17187;80
51713;16419;17128
50860;16419;17136
14139;16931;17138
1245;17699;33972
49836;16931;17138
36563;16931;17138
51083;17443;38196
31803;17187;17138
27866;16675;17136
63090;16931;17130
43996;17443;17140
47621;16931;17130
10798;17443;17140
15562;17187;17138
56115;17699;17132
26737;17187;17138
7061;17955;445
49531;16419;17128
20588;16675;17128
24623;17187;58803
30063;17955;17134
29039;17187;33970
37949;16931;17130
5147;18211;17142
3255;17443;17132
50604;16675;2323
50764;17699;17132
51282;17187;17130
59613;16419;34216
56115;17443;17132
42935;17443;17140
24219;17443;14983
28874;16931;34218
13102;16931;17130
4016;17443;17140
61498;17443;17132
26195;17699;17140
25546;17699;30869
49531;16419;17136
1125;17187;17138
36925;16419;17136
61116;17187;17130
12602;17955;17134
24432;16675;17128
3696;17443;17132
8559;16931;17138
54076;17187;17138
59357;17955;17142
57466;17699;17140
29039;16675;33968
57154;17699;443
18394;17187;17138
40906;17443;17140
62732;17699;33972
58541;17699;17132
6499;17699;17132
29039;16675;17136
4922;17187;17130
51083;17187;61160
38461;17955;17134
21982;17443;17132
31782;17443;2004
65394;17699;50167
12330;17443;17140
270;16675;17128
55922;16931;17138
47150;16675;17128
36413;16931;17130
53791;16675;17128
36563;17443;17140
32125;16675;17136
50348;16931;17130
16567;16419;17128
31351;17187;17138
57466;16419;17128
48055;16675;17136
23770;17699;17140
13102;17187;445
62430;17443;17140
7289;16419;17128
953;16675;17136
51083;16931;63689
32111;16675;17128
32427;17443;17140
12069;17443;17140
15562;16675;17128
35803;17955;17142
14394;17955;17142
15737;17187;17130
12069;17699;8080
19819;16675;34216
62059;16419;33968
45789;17187;17138
12069;16675;445
54076;17955;17142
61662;16419;3389
30588;16675;17128
64984;17699;17140
47165;16675;17136
18061;17955;17134
54635;17955;17142
15418;17699;17140
30410;16419;17136
12986;16419;17128
65394;17699;17140
28783;17443;17140
64113;17699;17132
35707;16675;17128
36278;17443;17132
16492;16675;17128
48700;17955;17142
24432;16931;17130
59505;17187;17138
35258;17699;17140
44719;16419;17128
19674;16419;17136
58476;17699;17140
11331;16419;5984
19819;16419;17128
24219;16419;23275
989;16675;17128
36174;17699;445
32163;17187;17130
57565;17699;17132
47966;16419;34216
24538;17187;17130
57466;17699;18183
12602;16419;17128
61498;16675;17136
12239;17955;80
13150;17699;17140
12330;17955;34230
55912;17699;17132
57565;17443;17132
42382;16419;17136
12603;17699;34034
41789;17955;17134
15562;17699;33964
50652;16931;17138
48956;17443;17140
41277;16419;34216
3132;17955;17142
20151;17699;17140
9335;17187;17138
65410;16931;17130
55922;17699;17132
12470;16675;17128
32887;16419;34216
28198;17955;445
5748;16675;34216
51033;17187;445
953;16931;17138
54076;16675;33968
34350;17955;17134
28222;17699;445
36413;17699;17132
270;16419;17136
25292;16419;443
56890;16931;17138
28795;17699;17140
26430;17699;17132
41145;16675;5900
64892;16675;5900
18797;17955;17142
21868;16675;17136
57466;16675;34224
39248;17187;3389
54132;17699;17132
49335;17699;17132
42103;16931;17138
10076;17699;34228
52876;17443;33972
25187;16931;17130
27580;16419;3389
29039;16931;17138
47150;17187;17130
15562;16675;17136
1757;17443;17132
13420;17955;17134
20652;17187;5900
32636;17699;17132
51083;17187;13782
48700;17443;17132
41071;17187;17138
37781;17187;17130
47109;17699;17132
11331;17699;32542
24011;17699;17132
58484;17955;1472
52571;16675;17136
56607;16419;33960
35291;16419;17136
15479;16419;17128
30063;16931;17138
35283;16675;17136
53820;17699;17132
64212;16675;445
9433;16675;9000
50604;16931;2323
63594;17187;445
35547;16675;17128
4156;17699;17132
30063;17187;17130
16851;16675;3389
15418;17187;17138
32535;16419;17136
10397;16419;8080
57565;16419;17136
53429;16419;17136
39370;17955;17134
21597;17699;17132
36869;17443;17140
25043;16419;17136
52876;17699;17132
29130;17443;17140
16249;17187;17138
61116;16931;17130
55912;17443;17132
43372;16675;17136
36563;17955;33966
953;16675;17128
26117;17699;17140
65394;17699;6881
24026;16931;17138
41729;17955;17142
14705;16419;17128
24612;16931;17130
4146;16419;34524
47483;17699;17140
15317;17443;17132
50275;17443;34220
61662;16931;3389
5492;16675;17128
36571;16675;17136
49705;17187;80
20552;18211;17142
25187;17699;17132
63292;17955;17134
8111;17443;17140
12568;17443;23
4922;17955;17142
1852;17699;17140
13150;16419;17128
63279;16931;17130
20151;17955;17134
11360;17955;17142
61662;16419;17128
7890;16675;17136
684;16419;17136
54076;17699;33964
8025;17443;17140
60531;17187;34226
29039;17955;17142
39248;17443;3389
46653;16675;17128
58484;17955;17142
18301;16931;17138
16492;16931;17130
56897;16931;445
50141;16931;17130
50860;17187;17138
36413;17187;17130
7471;16931;17130
24538;17955;17134
41145;16419;5900
52345;16675;17128
11331;17699;2480
2840;17699;17132
58922;17955;17134
51033;17187;17138
42697;17443;17132
19311;16931;17138
60531;17187;17130
30169;17187;17130
17113;16419;17128
3802;17443;17132
61149;16931;17130
52571;16419;17136
61662;16419;17136
8021;16675;80
56428;16675;17136
3546;16675;17136
28084;17443;33964
55922;17187;17138
36434;17187;17130
3132;17699;17132
12330;17187;33970
11813;16931;17138
22706;16675;17128
46638;17955;17142
50604;16419;17128
62488;17955;17142
11626;17187;17138
50652;17699;17132
55515;17187;17138
54635;17187;17138
23384;17187;17130
2219;17443;17132
16567;17955;17142
54076;16931;33962
53863;17187;17130
55732;17955;17134
10076;17955;17142
7319;16419;80
3449;16675;17128
20151;17699;17132
16851;17955;3389
63594;16675;445
24219;17187;42882
51402;17187;52681
11331;17187;19841
28272;17443;17132
38582;16931;17138
53052;16675;17128
57154;16931;443
28874;16931;17130
11360;16675;17128
40565;16419;17128
54304;17699;80
25719;17187;17130
55922;16675;33960
62059;17699;17140
56892;17955;3389
49531;17699;17132
54076;16675;17128
45629;16931;17138
14007;17187;17130
6874;17955;17134
55261;16419;17128
18038;17699;17132
11626;16675;33960
47483;17443;17140
52151;17699;17132
25557;17699;3389
55354;17699;17140
4666;17443;17132
29355;17955;17134
11626;17955;17142
47621;17187;17130
54706;17699;17140
22962;16931;33962
19422;17955;17142
20344;16419;38129
61662;17699;17132
16249;16419;17128
54955;17187;17130
20652;16675;17128
20588;17187;17130
13150;17699;34220
51033;16931;17130
14705;16675;17136
22699;16931;17130
4812;17443;17132
36059;17187;17138
12470;16931;17138
221;17187;17138
55912;17187;17130
13116;16675;17136
42573;17443;17140
28783;17443;17132
11331;17187;60929
50604;17955;17142
22494;17187;17138
10076;17187;17130
12603;17955;53568
8402;16931;17138
12603;16931;17130
14554;17443;17132
29809;17699;17140
42891;16931;5900
65217;16931;17138
2147;17187;17138
18762;16419;17136
32635;17187;33962
29392;16419;17136
58484;16419;17136
42891;16675;5900
54667;17187;17130
54645;16419;17128
22897;17699;17132
8111;16931;17130
2269;17443;17140
15298;16675;17128
36571;16931;34218
22378;17955;17142
50141;17699;17140
48075;17955;17142
62059;17443;17132
50911;16675;17136
27434;17443;33964
16170;17187;17138
41277;17187;17130
64113;16419;17136
1908;18211;17142
55354;17955;17142
13150;17187;17138
11331;17443;41182
23148;17443;17132
46526;16931;17138
60752;16675;17128
15562;17955;17134
19819;17187;17130
50042;17699;17140
18891;17443;17132
41021;17699;17132
48923;17187;17130
15418;16931;17130
54872;17443;17132
42420;16931;17138
11291;17443;17132
24219;16675;21885
56115;16419;17136
34011;17187;17138
35706;17443;17132
15737;16675;17128
12470;16419;17136
53429;17699;17140
20134;17699;3389
36059;17955;17142
6499;17955;34222
1136;16931;17138
12330;16675;17136
28783;16419;17128
27594;16419;17128
5240;17699;17132
50141;17443;17140
15479;16675;34224
27866;17955;17142
53364;17699;17132
40302;16675;17128
44093;17187;17138
51116;16419;17128
35707;18211;17142
6618;16931;17130
4017;16419;445
43996;16419;55600
11716;16419;17128
37205;17187;17130
59791;17955;3389
53820;17955;17134
12069;16419;17128
8154;16419;17128
39537;16419;17128
23395;17443;23
61662;17187;17138
48318;17187;17130
31803;16419;17128
15479;17699;17132
46814;17955;17134
47653;17187;17138
12910;17699;17132
54076;17699;17132
47677;16931;17138
22485;17955;17142
59771;16675;17136
32636;17187;34218
50652;16675;33960
56428;17187;17130
35795;17443;17140
2852;16419;17136
49531;16675;17128
17420;17699;445
572;16675;17136
16056;16675;17136
42891;16931;17130
45789;16675;3389
61662;17187;34226
37181;17955;17134
41021;17187;17138
64113;16419;17128
44233;16931;17130
953;17187;17130
25546;16419;17136
24538;16419;17136
22897;17955;17142
41138;16675;17128
50648;17443;17140
12069;16675;17128
55732;16419;17136
16338;17955;17134
16170;17443;34220
63964;16931;17130
11385;16931;17130
37181;16419;17136
50141;17443;17132
51564;16675;80
11626;17699;17132
3871;17187;17130
53536;16419;17128
35450;17443;17140
9499;17187;17130
53132;17187;18183
6516;17187;17138
15298;17955;17134
3293;16675;17128
18690;16419;445
42935;17699;17132
45629;17955;17134
61308;16675;17136
16170;17443;33972
42420;16931;17130
5963;17443;17132
28874;16675;17128
59613;17699;34228
17465;17443;17132
34511;17187;445
60125;16931;17138
32405;16931;17130
31233;16931;17138
56428;17443;17132
28874;17955;17134
65142;17955;17134
51201;17187;17138
35283;16419;17128
25380;17443;17132
16567;16675;17136
9335;16675;17128
55732;16419;17128
221;16419;34512
6579;16419;17128
40750;17187;17138
13150;17955;17134
46653;17699;17140
14805;16419;445
10404;17187;445
47214;16931;17138
54798;17699;17140
43615;17443;17140
17735;17443;17140
25187;17187;17130
375;17699;34228
56749;16675;445
38461;16675;17128
46046;17699;17140
17347;17955;17142
52571;17187;17138
221;17955;34222
9755;17699;17132
32887;16675;17136
63945;17955;17142
4216;16931;17138
55922;16675;17136
306;16419;17128
34877;16931;17138
55922;17443;17140
57565;17955;17142
61116;17699;17132
30410;16931;17130
58722;17443;17132
62582;16419;3389
20151;17443;17132
55515;17955;17142
25187;16675;17128
7471;17187;17130
4922;17443;17140
16492;17955;17134
5668;17187;17138
8313;17955;46546
306;17443;17140
32636;16419;17136
54586;16675;17136
11360;17955;17134
375;16419;17136
59244;17955;17134
63279;17955;17134
55922;17187;17130
33719;17955;17142
5934;16675;17128
24623;17187;32875
47677;17955;17142
8402;16419;17136
37181;17187;17138
50348;17443;17140
18594;17955;17134
2219;16675;17128
953;16675;34224
35450;17187;17130
2219;16931;17138
31188;17443;445
59771;17955;33966
21868;17443;17140
13150;16931;17130
36059;17955;34230
44605;16675;17136
30257;16675;17128
4974;17187;17138
42671;17443;17132
12470;16675;17136
306;17443;17132
59771;17699;17132
58484;17443;33964
45629;17955;17142
12568;17187;23
16765;17699;62294
15479;16675;17136
61777;17443;17132
65394;17699;26267
50604;17187;2323
36174;16419;445
42935;17955;17142
50028;16419;81
24030;16419;17128
53536;16419;17136
61553;17699;34220
3546;17955;17142
51083;17187;63036
12858;16675;17128
12603;17187;17130
4570;17699;17140
50594;17187;17130
42676;16419;49858
32636;17187;33962
28874;17699;17140
51201;17443;17132
54635;16419;34224
30410;16419;33960
22494;17187;17130
58484;17443;17132
14554;16931;17130
14139;17187;17130
50265;16419;445
30410;17187;17138
20151;16419;17128
54076;17443;17140
375;17443;17132
16170;17955;17142
9333;17955;17134
15479;17187;17138
6683;17955;17134
41277;17443;17132
14395;17699;37521
12858;16931;17130
62059;16931;17138
62843;17699;17132
17852;17187;17130
54124;16931;17130
31351;17187;17130
20151;17699;34228
25380;17187;17138
21365;16675;17136
3546;17443;17140
36413;16931;17138
5413;17699;17140
572;16931;17138
53330;16675;17128
12603;16675;34216
37181;17187;34226
4465;17955;17134
33719;17443;17132
14166;17699;5900
64375;17187;17138
12603;17443;52260
64092;17187;17130
55379;17699;17132
54667;16675;17128
62582;17187;3389
53791;17955;17134
3132;16931;17138
18471;17699;17140
5637;17443;34220
10103;16931;17130
43998;17443;3916
572;16419;17128
27354;16931;17138
10076;17187;17138
3662;17955;17134
56428;16675;17128
16170;17443;17132
7890;17443;17140
14166;17443;5900
17859;17955;17142
48055;17955;17142
28771;16675;17136
60531;17443;17132
24538;16931;17130
24690;16419;17136
24030;16675;17128
24219;17955;52789
25443;17955;17142
33988;16675;445
49531;17187;34218
36563;16931;17130
25567;17699;17140
32611;17955;17134
65394;17955;17134
9755;17443;17140
10397;16675;17136
7061;16419;445
19674;16675;17128
36563;17187;17130
11626;16419;17128
26737;16931;17138
30410;17699;17140
18552;16419;17136
41832;17699;17140
21553;16675;17128
27594;17955;17142
30051;16675;17128
41789;17699;17140
54872;17443;17140
50042;16675;17136
64058;17443;17140
62059;17955;17134
35707;17187;17130
12470;17187;17130
53536;16931;17138
17211;16931;17138
63090;17955;17134
33148;17699;17132
5731;17443;17140
47653;17699;17132
48700;17187;17130
36059;17699;17140
61662;17443;17140
57565;16675;34216
20652;16931;5900
18531;17443;33972
19819;17443;33964
4729;16675;17128
23408;17187;17138
35077;16419;17128
2165;17443;17140
47677;16675;17128
43978;16675;2004
48923;16931;34226
19646;17699;17140
60244;16419;80
34350;17955;17142
29392;16419;17128
4812;16675;33968
54076;17187;33962
48700;16419;33960
11133;17955;17134
15418;17443;17132
12069;16931;445
61116;16931;17138
42420;17443;17140
38267;16419;26487
46302;17699;17132
11645;16675;17136
34350;17955;8080
9336;16931;17138
48923;16931;17138
15562;17443;34228
51033;16931;17138
54076;17699;34228
16312;18211;8080
24899;16931;445
12858;17443;17132
10697;16931;445
13411;16419;19750
53280;17699;34228
36315;17187;17130
65142;16419;17128
9433;17699;9000
47621;16931;33970
55922;17955;17134
3132;16931;33970
3770;16931;17138
13411;17443;17140
31351;17699;17140
22577;17699;17140
30410;16419;17128
52151;17443;52260
11813;16675;17128
44319;17187;17130
61308;16419;17136
45534;17187;17130
41277;16675;17128
7289;17187;17138
14927;16931;17138
9294;17699;17140
41176;16419;3389
54048;16675;17128
25546;16675;17136
17852;17443;17132
2219;17699;17132
1144;17443;17140
63292;17443;17132
35291;17699;17140
35707;17187;34226
54798;16675;17136
54798;17187;17130
30063;17699;17132
4666;17699;17132
1600;17443;23
50637;17955;80
38779;17699;17132
35283;16931;17138
20134;16931;3389
14775;17443;17132
25187;16931;33970
18301;17699;33972
61553;16419;17136
5594;16931;17130
12602;16931;17130
13420;16931;17138
4666;17187;17138
6939;17187;17138
572;16931;34226
62171;17699;17140
36413;16419;17128
22385;16419;17128
41729;16419;17136
9543;17443;80
47421;17187;52681
5637;17443;17132
40302;18211;17142
14395;17699;17822
7681;16931;17138
15562;17955;17142
64549;16419;17128
49473;17699;445
53791;16931;17130
15418;17443;17140
572;17187;17130
14034;16419;17136
25443;17443;34228
2095;16931;23
12470;17699;17140
63090;16931;17138
65217;16931;17130
6367;17699;33972
11360;17443;17132
27866;16675;33968
35450;16675;17136
44233;16675;33968
16170;16419;17136
20529;16419;17128
36413;17955;17134
63292;16931;17138
3293;17699;17132
9333;17443;17140
9336;16675;17136
19386;17443;17140
32427;17187;17138
55354;16675;17128
61662;16675;3389
50200;16419;17136
57565;17187;17130
35077;16931;17138
34738;16931;17138
32635;17443;17140
16851;17187;3389
2852;16931;17138
25443;17443;17140
17465;17955;17142
12069;17187;17130
9148;17955;17142
61116;16675;17136
63274;16675;17128
39537;17443;17132
47653;17955;17134
19819;17955;17134
21866;17187;17130
58971;16931;17138
59845;17955;17142
16170;16931;17130
19819;16419;17136
15418;17955;17142
24690;17955;33974
60268;17443;17140
50604;16931;17130
8154;16931;17138
1207;16675;17128
10810;17699;17132
19819;18211;17142
30410;16675;17136
61549;17955;17134
2852;17443;17132
47677;17443;17140
57565;16419;17128
24623;17443;42589
3255;17699;17132
25719;17699;17132
6005;17187;17138
20552;17443;17140
54048;17955;17134
32635;16931;17130
45629;17443;17132
5594;17699;17132
45629;16419;17136
40565;16675;17128
64113;17187;17138
51083;16419;12280
50011;16931;2004
41071;17699;17132
11133;17699;17140
59505;17187;17130
48923;16675;17128
25567;16419;17136
11835;17443;17132
56892;17443;3389
53820;17955;33966
59613;16675;17128
52402;16675;17128
5059;16675;17136
11331;16675;5984
6517;17699;17140
15562;17699;17140
4812;16675;17136
36309;17187;17138
56428;16419;34216
61116;17955;17142
6005;17699;17140
52345;17187;17130
572;16931;17130
8154;16931;17130
58484;16931;17130
5637;16675;17136
18301;17699;17140
36051;16931;17138
7028;16675;33968
65394;16931;17130
57102;17955;17142
2004;17699;17132
48506;17699;17140
